start_year,region_ind,incident_number,avrh_mean,wind_med,erc_med,rain_sum,region,state,incident_name,cause,dominant_strategy_25_s,dominant_strategy_50_s,dominant_strategy_75_s,subdom_strategy,start_date,controlled_date,duration,prim_threatened_aggregate,comm_threatened_aggregate,outb_threatened_aggregate,injuries_to_date_last,fatalities_last,latitude,longitude,start_day_of_year,control_year,control_day_of_year,gt_100,dom_strat_ind_75,dom_strat_ind_25,dom_strat_ind_50,station_verified_in_psa,hec,cause_ind,total_fire_region,total_fire_west
2009,4,CO-GMF-118,32,4,22,0,Rocky Mountain Front,CO,wheeler draw,L,Other,Other,Other,Confine,7/27/2009,8/13/2009,18,0,0,0,0,0,38,-108,208,2009,225,1,1,1,1,53804,63,0,35,419
2009,4,CO-SJF-134,33,8,21,1,Rocky Mountain Front,CO,bradfield,L,Other,Other,Other,Confine,8/2/2009,8/5/2009,27,0,0,0,0,0,38,-109,214,2009,240,1,1,1,1,55205,972,0,35,419
2009,4,WY-YNP-0912,50,11,53,1,Rocky Mountain Front,WY,butte fire,L,Other,Other,Other,Confine,8/30/2009,10/15/2009,47,0,0,0,0,0,45,-110,242,2009,288,1,1,1,1,244706,73,0,35,419
2009,4,CO-LSD-321,28,10,56,0,Rocky Mountain Front,CO,wild cow,L,Other,Other,Other,Confine,7/31/2009,8/6/2009,7,0,0,0,0,0,41,-109,212,2009,218,1,1,1,1,50104,118,0,35,419
2009,4,CO-GMF-428,38,7,42,1,Rocky Mountain Front,CO,tabaguache creek,L,Other,Other,Other,Point Zone Protection,8/29/2009,10/29/2009,62,12,0,4,0,0,38,-108,241,2009,302,1,1,1,1,53807,379,0,35,419
2009,4,CO-GMF-000170,34,9,19,0,Rocky Mountain Front,CO,dominguez,L,Other,Other,Other,Confine,7/12/2009,7/20/2009,9,0,0,0,0,0,39,-109,193,2009,201,1,1,1,1,52409,1012,0,35,419
2009,4,CO-SJF-000147,42,7,18,2,Rocky Mountain Front,CO,narraguinnep,L,Other,Other,Other,Point Zone Protection,8/7/2009,9/28/2009,53,18,0,0,2,0,38,-109,219,2009,271,1,1,1,1,55205,2955,0,35,419
2009,4,WY-BTF-021,55,5,48,1,Rocky Mountain Front,WY,little brown,L,Other,Other,Other,Confine,8/30/2009,10/16/2009,48,0,0,0,0,0,43,-110,242,2009,289,1,1,1,1,481309,41,0,35,419
2009,4,WY-YNP-0920,58,5,35,1,Rocky Mountain Front,WY,arnica fire,L,Other,Other,Other,Confine,9/23/2009,10/15/2009,23,0,0,108,0,0,45,-111,266,2009,288,1,1,1,1,244603,4331,0,35,419
2009,4,WY-GTP-9049,56,7,48,3,Rocky Mountain Front,WY,bearpaw bay,L,Other,Other,Other,Point Zone Protection,8/30/2009,10/31/2009,63,0,0,0,0,0,44,-111,242,2009,304,1,1,1,1,480708,1151,0,35,419
2009,4,CO-WRD-412,35,8,81,1,Rocky Mountain Front,CO,kissinger,L,Other,Other,Other,Confine,8/17/2009,9/20/2009,35,0,0,0,0,0,40,-108,229,2009,263,1,1,1,1,51408,140,0,35,419
2009,4,CO-GRD-000144,31,6,80,3,Rocky Mountain Front,CO,roan cliffs,L,Other,Other,Other,Confine,7/7/2009,10/8/2009,94,273,0,182,0,0,39,-109,188,2009,281,1,1,1,1,51507,374,0,35,419
2009,4,CO-UPD-0130,22,7,57,0,Rocky Mountain Front,CO,dry creek,L,Other,Other,Other,Confine,8/1/2009,8/13/2009,13,0,0,0,0,0,38,-108,213,2009,225,1,1,1,1,53805,63,0,35,419
2009,4,WY-SHF-379,44,7,70,0,Rocky Mountain Front,WY,castle,L,Other,Other,Other,Point Zone Protection,9/22/2009,11/5/2009,45,0,0,28,0,0,45,-110,265,2009,309,1,1,1,1,480214,132,0,35,419
2010,4,CO-UPD-0108,31,7,49,0,Rocky Mountain Front,CO,box canyon,L,Other,Other,Other,Confine,6/27/2010,7/15/2010,19,0,0,0,0,0,38,-109,178,2010,196,1,1,1,1,53807,61,0,48,333
2010,4,CO-WRD-000344,28,8,90,0,Rocky Mountain Front,CO,twin buttes,L,Other,Other,Other,Point Zone Protection,7/16/2010,7/24/2010,9,0,0,6,0,0,40,-109,197,2010,205,1,1,1,1,51407,59,0,48,333
2010,4,WY-BTF-060,53,9,44,2,Rocky Mountain Front,WY,bunker,,Other,Other,Other,Confine,9/22/2010,10/27/2010,36,0,0,0,0,0,43,-110,265,2010,300,1,1,1,1,481302,72,0,48,333
2010,4,CO-GWD-000136,37,8,70,3,Rocky Mountain Front,CO,water creek mmo,L,Other,Other,Other,Confine,6/19/2010,8/20/2010,63,0,0,7,1,0,40,-108,170,2010,232,1,1,1,1,51406,152,0,48,333
2010,4,CO-GSP-000464,46,6,58,7,Rocky Mountain Front,CO,medano,L,Other,Other,Other,Confine,6/6/2010,12/1/2010,179,0,0,0,0,0,38,-106,157,2010,335,1,1,1,1,53904,2529,0,48,333
2010,4,WY-BTF-043,49,9,48,2,Rocky Mountain Front,WY,crystal,L,Other,Other,Other,Confine,8/22/2010,10/27/2010,67,0,0,0,0,0,44,-110,234,2010,300,1,1,1,1,481307,219,0,48,333
2010,4,CO-UPD-0214,39,7,35,1,Rocky Mountain Front,CO,lion creek,L,Other,Other,Other,Point Zone Protection,8/12/2010,9/14/2010,34,0,0,0,0,0,38,-109,224,2010,257,1,1,1,1,53807,243,0,48,333
2010,4,CO-GMF-00069,33,5,20,0,Rocky Mountain Front,CO,goshorn,L,Other,Other,Other,Confine,6/15/2010,7/3/2010,19,0,0,0,0,0,38,-108,166,2010,184,1,1,1,1,53804,118,0,48,333
2010,4,WY-BTF-042,50,6,50,2,Rocky Mountain Front,WY,gravel,L,Other,Other,Other,Confine,8/16/2010,10/27/2010,73,0,0,0,0,0,44,-110,228,2010,300,1,1,1,1,480707,463,0,48,333
2010,4,WY-YNP-1011,49,9,43,2,Rocky Mountain Front,WY,antelope,L,Other,Other,Other,Confine,9/14/2010,10/28/2010,45,18,36,22,0,0,45,-110,257,2010,301,1,1,1,1,244706,2230,0,48,333
2010,4,WY-BTF-022,52,7,46,4,Rocky Mountain Front,WY,bull,L,Other,Other,Other,Confine,7/23/2010,10/27/2010,97,0,0,0,3,0,43,-111,204,2010,300,1,1,1,1,481302,2198,0,48,333
2011,4,WY-SHF-200,45,11,63,2,Rocky Mountain Front,WY,norton point,L,Other,Other,Other,Point Zone Protection,7/22/2011,11/2/2011,104,0,7,3,0,0,44,-110,203,2011,306,1,1,1,1,481410,9807,0,54,565
2011,4,CO-LSD-399,37,8,46,1,Rocky Mountain Front,CO,ladore,L,Other,Other,Other,Point Zone Protection,8/26/2011,9/8/2011,14,0,0,0,0,0,41,-109,238,2011,251,1,1,1,1,50104,406,0,54,565
2011,4,CO-WRD-355,38,9,70,1,Rocky Mountain Front,CO,box elder,L,Other,Other,Other,Confine,8/20/2011,9/5/2011,17,0,0,0,0,0,40,-108,232,2011,248,1,1,1,1,51402,84,0,54,565
2011,4,CO-GMF-196,45,4,16,1,Rocky Mountain Front,CO,big a,L,Other,Other,Other,Confine,8/3/2011,9/8/2011,37,0,0,0,0,0,38,-108,215,2011,251,1,1,1,1,53804,410,0,54,565
2011,4,WY-BTF-011,55,5,53,2,Rocky Mountain Front,WY,nowlin,L,Other,Other,Other,Confine,8/26/2011,10/13/2011,68,0,0,0,0,0,44,-110,238,2011,305,1,1,1,1,480707,1897,0,54,565
2011,4,CO-SUA-000196,39,6,18,1,Rocky Mountain Front,CO,payan canyon,L,Other,Other,Other,Confine,8/5/2011,8/26/2011,22,0,0,0,0,0,37,-107,217,2011,238,1,1,1,1,55902,41,0,54,565
2011,4,WY-BHF-390,51,9,52,2,Rocky Mountain Front,WY,reservoir,L,Other,Other,Other,Point Zone Protection,8/28/2011,11/1/2011,66,0,0,72,0,0,45,-107,240,2011,305,1,1,1,1,480306,901,0,54,565
2011,4,CO-GRD-000292,38,6,39,1,Rocky Mountain Front,CO,cosgrove,L,Other,Other,Other,Confine,8/7/2011,9/8/2011,33,0,0,125,0,0,39,-108,219,2011,251,1,1,1,1,52407,718,0,54,565
2011,4,WY-NAX-011233,34,10,66,0,Rocky Mountain Front,WY,badwater,L,Other,Other,Other,Point Zone Protection,8/17/2011,8/21/2011,5,0,0,1,0,0,43,-107,229,2011,233,1,1,1,1,480906,114,0,54,565
2011,4,WY-SHF-317,52,15,46,3,Rocky Mountain Front,WY,hole in the wall,L,Other,Other,Other,Point Zone Protection,8/21/2011,12/31/2011,133,29240,0,40,1,0,45,-109,233,2011,365,1,1,1,1,480213,2567,0,54,565
2011,4,CO-GMF-000172,47,4,15,3,Rocky Mountain Front,CO,jeep fire,L,Other,Other,Other,Confine,7/18/2011,9/8/2011,53,0,0,0,0,0,38,-108,199,2011,251,1,1,1,1,53804,172,0,54,565
2011,4,WY-RAD-549,46,12,17,1,Rocky Mountain Front,WY,ferris mountain,L,Other,Other,Other,Confine,9/21/2011,12/25/2011,96,0,0,0,0,0,42,-107,264,2011,359,1,1,1,1,482010,566,0,54,565
2011,4,WY-BTF-004,55,10,39,3,Rocky Mountain Front,WY,red rock complex,L,Other,Other,Other,Confine,8/20/2011,11/10/2011,83,0,0,0,3,0,44,-110,232,2011,314,1,1,1,1,480708,4913,0,54,565
2011,4,WY-BTF-008,57,5,46,2,Rocky Mountain Front,WY,vail,L,Other,Other,Other,Point Zone Protection,8/24/2011,10/18/2011,56,0,0,0,0,0,43,-111,236,2011,291,1,1,1,1,481302,42,0,54,565
2012,4,WY-WBD-346,37,4,2,1,Rocky Mountain Front,WY,trout creek,L,Other,Other,Other,Confine,7/16/2012,7/31/2012,16,9,0,4,1,0,45,-108,198,2012,213,1,1,1,1,245109,262,0,76,648
2012,4,CO-GMF-000330,48,5,28,1,Rocky Mountain Front,CO,east coal creek,L,Other,Other,Other,Confine,8/10/2012,9/7/2012,29,0,0,0,0,0,39,-107,223,2012,251,1,1,1,1,52813,89,0,76,648
2012,4,WY-YNP-G5SC,49,5,56,2,Rocky Mountain Front,WY,cygnet complex,L,Other,Other,Other,Point Zone Protection,7/26/2012,10/24/2012,91,0,0,120,0,0,45,-111,208,2012,298,1,1,1,1,244603,2259,0,76,648
2012,4,CO-SJF-001038,36,6,19,1,Rocky Mountain Front,CO,vallecito,L,Other,Other,Other,Confine,10/12/2012,12/12/2012,62,1772,0,0,1,0,37,-108,286,2012,347,1,1,1,1,55901,567,0,76,648
2012,4,WY-BHF-000520,33,5,79,0,Rocky Mountain Front,WY,gilead,L,Other,Other,Other,Point Zone Protection,8/14/2012,10/4/2012,52,4461,300,3144,0,0,44,-107,227,2012,278,1,1,1,1,481002,3314,0,76,648
2012,4,WY-WRA-490,40,11,38,1,Rocky Mountain Front,WY,alpine lake,L,Other,Other,Other,Confine,8/9/2012,10/25/2012,78,64,0,33,0,0,43,-109,222,2012,299,1,1,1,1,481411,18566,0,76,648
2013,4,CO-GMF-000413,53,4,4,3,Rocky Mountain Front,CO,franks bench,L,Other,Other,Other,Confine,8/16/2013,9/11/2013,27,0,0,0,0,0,39,-109,228,2013,254,1,1,1,1,52409,43,0,37,398
2013,4,WY-BTF-000021,61,8,32,6,Rocky Mountain Front,WY,green,L,Other,Other,Other,Confine,8/1/2013,10/17/2013,78,0,0,0,1,0,43,-110,213,2013,290,1,1,1,1,481307,431,0,37,398
2013,4,CO-RGF-000289,35,11,82,1,Rocky Mountain Front,CO,ox cart,L,Other,Other,Other,Monitor,6/8/2013,7/11/2013,34,0,0,0,2,0,38,-106,159,2013,192,1,1,1,1,56005,467,0,37,398
2013,4,WY-YNP-001309,53,11,54,3,Rocky Mountain Front,WY,druid complex,L,Other,Other,Other,Point Zone Protection,8/13/2013,10/3/2013,52,1410,13530,759,0,0,45,-110,225,2013,276,1,1,1,1,244706,4830,0,37,398
2013,4,WY-GTP-001355,57,10,28,3,Rocky Mountain Front,WY,moose,L,Other,Other,Other,Monitor,8/3/2013,10/10/2013,69,0,0,0,0,0,44,-111,215,2013,283,1,1,1,1,480708,170,0,37,398
2013,4,WY-SHF-382,54,12,49,2,Rocky Mountain Front,WY,lost lake,L,Other,Other,Other,Confine,8/16/2013,9/19/2013,35,0,0,0,1,0,45,-110,228,2013,262,1,1,1,1,480213,51,0,37,398
2013,4,WY-SHF-437,58,10,38,3,Rocky Mountain Front,WY,burroughs,L,Other,Other,Other,Confine,8/30/2013,9/26/2013,28,92,0,478,1,0,44,-110,242,2013,269,1,1,1,1,481410,727,0,37,398
2013,4,CO-SJF-000285,43,7,17,10,Rocky Mountain Front,CO,west fork complex,L,Other,Other,Other,Point Zone Protection,6/5/2013,10/31/2013,149,40021,1644,29013,3,0,37,-107,156,2013,304,1,1,1,1,55901,44360,0,37,398
2013,4,CO-WRF-000222,49,7,53,5,Rocky Mountain Front,CO,milk creek,L,Other,Other,Other,Confine,7/4/2013,9/11/2013,70,28,0,168,0,0,40,-108,185,2013,254,1,1,1,1,51404,46,0,37,398
2013,4,CO-LSD-290,26,12,48,0,Rocky Mountain Front,CO,kodiak,L,Other,Other,Other,Monitor,8/3/2013,8/9/2013,7,0,0,0,0,0,41,-109,215,2013,221,1,1,1,1,50104,159,0,37,398
2013,4,WY-SHF-251,47,11,58,4,Rocky Mountain Front,WY,hardluck,L,Other,Other,Other,Confine,7/20/2013,9/19/2013,62,0,0,0,0,0,44,-110,201,2013,262,1,1,1,1,481410,9922,0,37,398
2013,4,WY-BTF-000020,59,6,39,4,Rocky Mountain Front,WY,kendall,L,Other,Other,Other,Confine,8/3/2013,10/17/2013,76,0,0,0,0,0,43,-110,215,2013,290,1,1,1,1,481309,283,0,37,398
2013,4,CO-GMF-075,54,8,42,7,Rocky Mountain Front,CO,east fork,L,Other,Other,Other,Point Zone Protection,6/15/2013,8/15/2013,62,520,335,130,1,0,38,-107,166,2013,227,1,1,1,1,55305,181,0,37,398
2014,4,56_688940,54,11,42,4,Rocky Mountain Front,WY,swede,L,Other,Other,Other,Monitor,7/23/2014,9/11/2014,51,0,0,0,0,0,44,-110,204,2014,254,1,1,1,1,480214,619,0,11,270
2014,4,08_538005,48,7,60,5,Rocky Mountain Front,CO,8 mile,L,Other,Other,Other,Point Zone Protection,6/23/2014,8/1/2014,40,100,0,100,0,0,39,-105,174,2014,213,1,1,1,1,53603,214,0,11,270
2016,4,08_4426382,50,6,12,1,Rocky Mountain Front,CO,long draw,L,Other,Other,Other,Confine,6/21/2016,7/6/2016,16,0,0,0,0,0,38,-108,173,2016,188,1,1,1,1,55205,825,0,65,479
2016,4,56_4442381,51,8,62,2,Rocky Mountain Front,WY,carrot,L,Other,Other,Other,Monitor,8/13/2016,9/30/2016,49,0,0,0,0,0,44,-111,226,2016,274,1,1,1,1,480708,260,0,65,479
2016,4,08_4324038,42,6,63,0,Rocky Mountain Front,CO,hayden pass,L,Other,Other,Other,Confine,7/8/2016,7/20/2016,13,234,0,0,0,0,38,-106,190,2016,202,1,1,1,1,53904,2024,0,65,479
2016,4,56_4341385,51,9,67,4,Rocky Mountain Front,WY,berry,L,Other,Other,Other,Monitor,7/25/2016,10/6/2016,74,282,1432,30,11,0,44,-111,207,2016,280,1,1,1,1,480708,8428,0,65,479
2016,4,08_4282057,28,8,19,0,Rocky Mountain Front,CO,pitch,L,Other,Other,Other,Confine,6/14/2016,6/21/2016,8,16,0,0,0,0,39,-109,166,2016,173,1,1,1,1,52409,164,0,65,479
2016,4,56_4375052,61,6,38,2,Rocky Mountain Front,WY,gorge,L,Other,Other,Other,Monitor,9/11/2016,10/3/2016,23,0,0,0,0,0,43,-110,255,2016,277,1,1,1,1,481309,71,0,65,479
2016,4,56_4388371,61,5,34,8,Rocky Mountain Front,WY,maple,L,Other,Other,Other,Confine,8/8/2016,10/31/2016,85,0,0,0,1,0,45,-111,221,2016,305,1,1,1,1,244603,18420,0,65,479
2016,4,08_4350034,36,7,26,4,Rocky Mountain Front,CO,kelso,L,Other,Other,Other,Confine,6/14/2016,9/1/2016,80,0,0,0,0,0,39,-109,166,2016,245,1,1,1,1,53805,608,0,65,479
2016,4,08_4442970,56,8,15,2,Rocky Mountain Front,CO,knolls,L,Other,Other,Other,Confine,11/2/2016,11/22/2016,21,0,0,0,0,0,38,-109,307,2016,327,1,1,1,1,55205,148,0,65,479
2016,4,56_4423003,34,11,69,0,Rocky Mountain Front,WY,arden,L,Other,Other,Other,Confine,7/19/2016,8/1/2016,14,0,0,9,0,0,45,-107,201,2016,214,1,1,1,1,480306,221,0,65,479
2016,4,08_4319488,47,10,48,5,Rocky Mountain Front,CO,lost solar,L,Other,Other,Other,Confine,8/8/2016,11/28/2016,113,0,1236,8,0,0,40,-107,221,2016,333,1,1,1,1,51404,1925,0,65,479
2002,5,NM-N3S-3137,18,11,108,0,Southwest,NM,parachute adam,L,Full Suppression,Full Suppression,Full Suppression,,6/28/2002,7/4/2002,7,0,0,0,0,0,32,-109,179,2002,185,1,0,0,0,21414,734,0,63,403
2002,5,AZ-FTA-251,26,5,106,1,Southwest,AZ,rodeo/chediski complex,H,Full Suppression,Full Suppression,Full Suppression,,6/18/2002,7/16/2002,29,98000,13300,71000,24,0,34,-110,169,2002,197,1,0,0,0,20301,189652,1,63,403
2002,5,AZ-CNF-079,28,8,3,0,Southwest,AZ,reiley peak,L,Full Suppression,Full Suppression,Full Suppression,,4/6/2002,4/13/2002,8,0,0,0,0,0,32,-110,96,2002,103,1,0,0,0,21007,78,0,63,403
2002,5,NM-N3S-3042,36,8,6,0,Southwest,NM,chavez,U,Full Suppression,Full Suppression,Full Suppression,,4/1/2002,4/10/2002,10,0,0,0,0,0,35,-107,91,2002,100,1,0,0,0,292103,162,0,63,403
2002,5,AZ-CNF-141,15,13,4,0,Southwest,AZ,gardner 2,U,Full Suppression,Full Suppression,Full Suppression,,5/13/2002,5/15/2002,3,8,0,30,0,0,32,-111,133,2002,135,1,0,0,0,21205,189,0,63,403
2002,5,AZ-AZS-02-0768,37,10,2,0,Southwest,AZ,  sixty six,L,Full Suppression,Full Suppression,Full Suppression,,7/13/2002,7/16/2002,4,0,0,0,0,0,33,-110,194,2002,197,1,0,0,0,20903,71,0,63,403
2002,5,AZ CRA 216,30,4,117,0,Southwest,AZ,quail mesa,U,Full Suppression,Full Suppression,Full Suppression,,9/16/2002,9/22/2002,7,0,0,0,0,0,34,-114,259,2002,265,1,0,0,0,45801,80,0,63,403
2002,5,AZ-BAR-2519,24,7,8,0,Southwest,AZ,center,U,Full Suppression,Full Suppression,Full Suppression,,4/20/2002,4/28/2002,9,16,0,0,0,0,32,-112,110,2002,118,1,0,0,0,21206,453,0,63,403
2002,5,NM-N5S-0551X,32,5,84,1,Southwest,NM,kokopelli,H,Full Suppression,Full Suppression,Full Suppression,,3/23/2002,3/31/2002,9,0,0,0,0,0,33,-106,82,2002,90,1,0,0,0,292203,399,1,63,403
2002,5,NM-SNF-195,37,6,68,0,Southwest,NM,lakes complex,H,Full Suppression,Full Suppression,Full Suppression,,8/26/2002,9/2/2002,8,456,0,20,0,0,36,-107,238,2002,245,1,0,0,0,290702,1731,1,63,403
2002,5,AZ-KNF-174,13,7,111,0,Southwest,AZ,big,U,Full Suppression,Full Suppression,Full Suppression,,6/18/2002,6/25/2002,8,0,0,0,0,0,37,-112,169,2002,176,1,0,0,0,20216,45,0,63,403
2002,5,NM-N3S-3136,18,10,108,0,Southwest,NM,walnut complex,L,Full Suppression,Full Suppression,Full Suppression,,6/27/2002,7/5/2002,9,0,0,0,0,0,31,-109,178,2002,186,1,0,0,0,21414,11212,0,63,403
2002,5,AZ-AZS-02-0635,19,11,108,0,Southwest,AZ,sulpher,L,Full Suppression,Full Suppression,Full Suppression,,6/28/2002,6/30/2002,3,0,0,0,0,0,32,-109,179,2002,181,1,0,0,0,21414,61,0,63,403
2002,5,NM-GNF-089,41,4,77,0,Southwest,NM,beaver,L,Full Suppression,Full Suppression,Full Suppression,,7/5/2002,7/7/2002,3,0,0,0,0,0,33,-108,186,2002,188,1,0,0,0,292001,44,0,63,403
2002,5,AZ-CNF-234,29,10,105,1,Southwest,AZ,darnell,L,Full Suppression,Full Suppression,Full Suppression,,6/28/2002,7/22/2002,25,660,0,0,1,0,32,-109,179,2002,203,1,0,0,0,21414,2405,0,63,403
2002,5,AZ-ASF-264,55,4,37,1,Southwest,AZ,cat,L,Full Suppression,Full Suppression,Full Suppression,,9/18/2002,10/22/2002,35,34,0,204,0,0,34,-109,261,2002,295,1,0,0,0,20401,383,0,63,403
2002,5,AZ-SAD-C519,22,5,47,0,Southwest,AZ,thorn,H,Full Suppression,Full Suppression,Full Suppression,,2/26/2002,3/1/2002,4,0,0,0,0,0,32,-110,57,2002,60,1,0,0,0,21411,46,1,63,403
2002,5,NM-MEA=053,32,5,84,1,Southwest,NM,number 5 #2,H,Full Suppression,Full Suppression,Full Suppression,,3/23/2002,3/31/2002,9,0,0,0,1,0,33,-106,82,2002,90,1,0,0,0,292203,6646,1,63,403
2002,5,NM-SCD-L495,45,6,10,0,Southwest,NM,garcia,L,Full Suppression,Full Suppression,Full Suppression,,5/18/2002,5/19/2002,2,0,0,0,0,0,34,-108,138,2002,139,1,0,0,0,292009,284,0,63,403
2002,5,AZ-PHD-136,47,9,6,0,Southwest,AZ,peak complex,L,Full Suppression,Full Suppression,Full Suppression,,7/13/2002,7/18/2002,6,860,8,0,0,0,35,-114,194,2002,199,1,0,0,0,20115,307,0,63,403
2002,5,AZ-NAO-085,29,7,77,0,Southwest,AZ,toadlena 1,H,Full Suppression,Full Suppression,Full Suppression,,5/5/2002,5/13/2002,9,10,0,0,0,0,36,-109,125,2002,133,1,0,0,0,290101,300,1,63,403
2002,5,NM-N3S-3129,26,6,19,0,Southwest,NM,alameda,L,Full Suppression,Full Suppression,Full Suppression,,6/20/2002,6/24/2002,5,0,0,0,0,0,34,-107,171,2002,175,1,0,0,0,292104,122,0,63,403
2002,5,AZ-AZS-02-0940,46,5,4,0,Southwest,AZ,s.p.,L,Full Suppression,Full Suppression,Full Suppression,,8/29/2002,9/7/2002,10,16,0,3,1,0,32,-111,241,2002,250,1,0,0,0,21206,575,0,63,403
2002,5,NM-N3S-3108,16,9,18,0,Southwest,NM,windmill,L,Full Suppression,Full Suppression,Full Suppression,,6/1/2002,6/4/2002,4,0,0,0,0,0,33,-107,152,2002,155,1,0,0,0,292104,61,0,63,403
2002,5,AZ-AZS-02-0087,17,12,4,0,Southwest,AZ,gardner,U,Full Suppression,Full Suppression,Full Suppression,,2/23/2002,2/25/2002,3,54,6,15,0,0,32,-111,54,2002,56,1,0,0,0,21205,110,0,63,403
2002,5,AZ-SAD-C515,20,12,4,0,Southwest,AZ,oak tree,H,Full Suppression,Full Suppression,Full Suppression,,2/21/2002,2/26/2002,6,0,0,0,0,0,32,-111,52,2002,57,1,0,0,0,21205,1810,1,63,403
2002,5,AZ-CNF-265,62,1,62,2,Southwest,AZ,oracle hill,L,Full Suppression,Full Suppression,Full Suppression,,7/12/2002,7/18/2002,7,1600,0,0,0,0,33,-111,193,2002,199,1,0,0,0,21208,971,0,63,403
2002,5,AZ-AZS-02-0252,31,5,86,0,Southwest,AZ,little black hills,U,Full Suppression,Full Suppression,Full Suppression,,4/7/2002,4/15/2002,9,8,0,2,0,0,33,-111,97,2002,105,1,0,0,0,21208,65,0,63,403
2002,5,NM-SNF-196,19,7,85,0,Southwest,NM,labor,L,Full Suppression,Full Suppression,Full Suppression,,8/26/2002,8/28/2002,3,0,0,0,0,0,36,-107,238,2002,240,1,0,0,0,290702,76,0,63,403
2002,5,NM-SNF-065,30,10,91,0,Southwest,NM,dalton,H,Full Suppression,Full Suppression,Full Suppression,,5/6/2002,5/17/2002,12,600,0,150,4,0,36,-106,126,2002,137,1,0,0,0,291202,326,1,63,403
2002,5,AZ-AZS-02-0520,18,13,100,0,Southwest,AZ,clay hill,H,Full Suppression,Full Suppression,Full Suppression,,6/7/2002,6/8/2002,2,100,0,0,0,0,34,-113,158,2002,159,1,0,0,0,20501,42,1,63,403
2002,5,AZ-ASD-C190,11,14,4,0,Southwest,AZ,mud,L,Full Suppression,Full Suppression,Full Suppression,,6/1/2002,6/8/2002,8,0,0,0,0,0,37,-114,152,2002,159,1,0,0,0,20108,688,0,63,403
2002,5,AZ-CNF-164,19,4,101,0,Southwest,AZ,bullock,U,Full Suppression,Full Suppression,Full Suppression,,5/21/2002,6/14/2002,25,6901,150,12,12,0,32,-111,141,2002,165,1,0,0,0,21208,12369,0,63,403
2002,5,AZ-NAO-178,19,7,93,0,Southwest,AZ,chambers # 3,L,Full Suppression,Full Suppression,Full Suppression,,7/2/2002,7/3/2002,2,4,4,4,0,0,35,-109,183,2002,184,1,0,0,0,20402,92,0,63,403
2002,5,NM-GNF-006,27,10,23,0,Southwest,NM,middle,L,Full Suppression,Full Suppression,Full Suppression,,3/31/2002,4/25/2002,26,55,0,0,1,0,33,-108,90,2002,115,1,0,0,0,292011,15217,0,63,403
2002,5,AZ-CNF-030,24,5,48,0,Southwest,AZ,oversite,H,Full Suppression,Full Suppression,Full Suppression,,3/1/2002,3/17/2002,17,8,0,0,3,0,31,-110,60,2002,76,1,0,0,0,21411,886,1,63,403
2002,5,NM-CIF-431,22,6,21,0,Southwest,NM,cigarette,L,Full Suppression,Full Suppression,Full Suppression,,6/20/2002,6/27/2002,8,0,0,0,0,0,34,-107,171,2002,178,1,0,0,0,292104,41,0,63,403
2002,5,AZ-PNF-355,22,8,92,0,Southwest,AZ,indian,H,Full Suppression,Full Suppression,Full Suppression,,5/15/2002,6/2/2002,19,2100,0,0,0,0,34,-113,135,2002,153,1,0,0,0,20501,553,1,63,403
2002,5,02-42311040X,63,6,2,0,Southwest,NM,tejon,L,Full Suppression,Full Suppression,Full Suppression,,6/25/2002,6/29/2002,5,0,0,0,0,0,35,-105,176,2002,180,1,0,0,0,418701,3003,0,63,403
2002,5,AZ-AZS-02-0086,17,12,4,0,Southwest,AZ,mustang,U,Full Suppression,Full Suppression,Full Suppression,,2/23/2002,2/26/2002,4,6,0,0,0,0,32,-110,54,2002,57,1,0,0,0,21205,1352,0,63,403
2002,5,NM-SNF-101,39,7,78,1,Southwest,NM,roybal complex,L,Full Suppression,Full Suppression,Full Suppression,,6/13/2002,6/30/2002,18,2155,1,1,16,0,36,-106,164,2002,181,1,0,0,0,291202,2293,0,63,403
2002,5,AZ-WUP-020,41,10,71,0,Southwest,AZ,antelope,H,Full Suppression,Full Suppression,Full Suppression,,8/14/2002,8/21/2002,8,2,2,6,0,0,36,-112,226,2002,233,1,0,0,0,20209,567,1,63,403
2002,5,NM-N6S-278,22,5,111,0,Southwest,NM,guadalupe,L,Full Suppression,Full Suppression,Full Suppression,,5/15/2002,5/16/2002,2,0,0,0,0,0,35,-107,135,2002,136,1,0,0,0,291302,115,0,63,403
2002,5,AZ-TNF-294,38,6,85,0,Southwest,AZ,towers fire,L,Full Suppression,Full Suppression,Full Suppression,,10/7/2002,10/19/2002,13,0,26,0,0,0,33,-111,280,2002,292,1,0,0,0,20601,148,0,63,403
2002,5,AZ-AZS-02-0501,22,8,97,0,Southwest,AZ,martin,N,Full Suppression,Full Suppression,Full Suppression,,6/3/2002,6/6/2002,4,0,0,0,0,0,35,-113,154,2002,157,1,0,0,0,20501,71,0,63,403
2002,5,AZ-CBR-0147,22,6,130,0,Southwest,AZ,hippy,H,Full Suppression,Full Suppression,Full Suppression,,6/23/2002,6/26/2002,4,0,0,0,4,0,33,-115,174,2002,177,1,0,0,0,45801,172,1,63,403
2002,5,AZ-TNF-192,42,10,20,0,Southwest,AZ,dome,L,Full Suppression,Full Suppression,Full Suppression,,7/13/2002,7/16/2002,4,0,0,0,0,0,34,-111,194,2002,197,1,0,0,0,20604,405,0,63,403
